Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_price,Price,kilometers_driven_log,price_log,Brand,Model
Hyundai i20 2015-2017 1.4 Magna ABS,Pune,2012,64000,Diesel,Manual,First,21.9,1396.0,90.0,5.0,11.57,4.25,11.06663836234181,1.4469189829363254,hyundai,i20
Ford EcoSport 1.5 Petrol Trend,Kolkata,2016,21460,Petrol,Manual,First,17.0,1497.0,121.36,5.0,9.47,6.0,9.973946016184689,1.791759469228055,ford,ecosport
Hyundai i20 1.2 Sportz,Coimbatore,2015,29634,Petrol,Manual,Second,17.0,1197.0,80.0,5.0,11.57,6.0,10.29667762976868,1.791759469228055,hyundai,i20
Maruti Swift VXI BSIII,Ahmedabad,2008,52000,Petrol,Manual,First,16.1,1298.0,88.2,5.0,11.57,2.41,10.858998997563564,0.8796267475025636,maruti,swift
Honda Jazz V CVT,Hyderabad,2015,33000,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,10.17,7.25,10.404262840448617,1.9810014688665833,honda,jazz
Volvo XC90 2007-2015 D5 AWD,Kochi,2014,89230,Diesel,Manual,First,11.1,2400.0,200.0,7.0,11.57,23.65,11.398972584894198,3.1633631149379418,volvo,xc90
Maruti Baleno Alpha 1.2,Delhi,2016,27000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,11.57,6.5,10.203592144986466,1.8718021769015913,maruti,baleno
Mercedes-Benz GLA Class 200 CDI SPORT,Kochi,2017,72524,Diesel,Automatic,Second,17.9,2143.0,136.0,5.0,11.57,18.06,11.1916728205457,2.8936995479888394,mercedes-benz,gla
Renault KWID RXT,Hyderabad,2016,73000,Petrol,Manual,First,25.17,799.0,53.3,5.0,11.57,3.2,11.198214720130528,1.1631508098056809,renault,kwid
Ford Figo 2015-2019 1.2P Titanium Opt MT,Coimbatore,2017,21740,Petrol,Manual,First,18.16,1196.0,86.8,5.0,11.57,6.42,9.9869091606752,1.8594181177018698,ford,figo
Toyota Fortuner 4x2 Manual,Jaipur,2015,59000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,11.57,23.0,10.985292722887856,3.1354942159291497,toyota,fortuner
Honda City 1.5 S MT,Chennai,2013,83432,Petrol,Manual,First,17.0,1497.0,118.0,5.0,11.57,5.9,11.33178720780105,1.7749523509116738,honda,city
Mahindra Scorpio S2 7 Seater,Pune,2014,87200,Diesel,Manual,First,15.4,2523.0,75.0,7.0,11.57,7.75,11.375959609897071,2.0476928433652555,mahindra,scorpio
BMW 3 Series 320d,Hyderabad,2012,88000,Diesel,Automatic,First,13.2,1995.0,170.0,5.0,11.57,15.0,11.385092093460344,2.70805020110221,bmw,3
Maruti Vitara Brezza ZDi Plus,Jaipur,2017,48324,Diesel,Manual,First,24.3,1248.0,88.5,5.0,11.47,9.0,10.785683610639454,2.1972245773362196,maruti,vitara
Mercedes-Benz New C-Class C 200 CGI Elegance,Delhi,2011,51000,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,11.57,11.5,10.839580911706463,2.4423470353692043,mercedes-benz,new
Hyundai Verna 1.6 VTVT,Kolkata,2012,24000,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,11.57,6.2,10.085809109330082,1.824549292051046,hyundai,verna
Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2017,20773,Diesel,Manual,First,24.0,1186.0,73.97,5.0,8.17,5.92,9.941409345534685,1.7783364488959144,hyundai,grand
Volkswagen Polo 1.5 TDI Highline,Kolkata,2016,22000,Diesel,Manual,First,20.14,1498.0,88.0,5.0,9.58,6.29,9.998797732340453,1.8389610707123492,volkswagen,polo
Honda Amaze S i-Vtech,Kochi,2014,66355,Petrol,Manual,First,18.0,1198.0,86.7,5.0,11.57,4.12,11.10277439487135,1.415853163361435,honda,amaze
Honda CR-V 2.4 AT,Pune,2007,115800,Petrol,Automatic,Third,10.1,2354.0,152.0,5.0,11.57,3.8,11.659619844121032,1.33500106673234,honda,cr-v
Hyundai Santro Xing GL Plus,Ahmedabad,2014,41125,Petrol,Manual,First,17.92,1086.0,62.1,5.0,11.57,2.7,10.624371488067673,0.9932517730102834,hyundai,santro
Mercedes-Benz B Class B200 CDI,Coimbatore,2017,43812,Diesel,Automatic,First,15.0,2143.0,107.3,5.0,11.57,20.28,10.687663031443638,3.0096351787229825,mercedes-benz,b
Honda Amaze S i-Vtech,Delhi,2014,69876,Petrol,Manual,First,18.0,1198.0,86.7,5.0,11.57,3.9,11.15447752162512,1.3609765531356006,honda,amaze
Toyota Fortuner 4x2 AT,Pune,2014,102000,Diesel,Automatic,Second,12.55,2982.0,168.5,7.0,11.57,16.5,11.532728092266408,2.803360380906535,toyota,fortuner
Hyundai Verna 1.6 VTVT,Pune,2011,68000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,11.57,3.7,11.127262984158243,1.308332819650179,hyundai,verna
Jaguar XJ 3.0L Portfolio,Delhi,2016,12000,Diesel,Automatic,First,10.5,2993.0,271.23,4.0,11.57,79.0,9.392661928770137,4.3694478524670215,jaguar,xj
BMW 3 Series 320d,Mumbai,2013,25000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,47.87,17.99,10.126631103850338,2.8898160479624417,bmw,3
Hyundai i20 Magna 1.4 CRDi (Diesel),Jaipur,2013,51873,Diesel,Manual,First,21.9,1396.0,88.76,5.0,11.57,3.9,10.8565537025729,1.3609765531356006,hyundai,i20
Ford Figo Diesel EXI Option,Chennai,2012,72500,Diesel,Manual,First,18.5,1399.0,68.0,5.0,11.57,3.12,11.191341840842766,1.1378330018213911,ford,figo
Maruti Wagon R LXI BSIII,Pune,2007,83000,Petrol,Manual,First,14.0,1061.0,64.0,5.0,11.57,1.65,11.326595886778735,0.5007752879124892,maruti,wagon
Hyundai Xcent 1.2 Kappa S Option,Kolkata,2015,39871,Petrol,Manual,First,19.1,1197.0,81.86,5.0,11.57,3.5,10.593404521575788,1.252762968495368,hyundai,xcent
Mahindra Xylo H4,Chennai,2015,82000,Diesel,Manual,Second,14.02,2179.0,118.3,7.0,11.67,4.85,11.314474526246391,1.5789787049493917,mahindra,xylo
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,23152,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,11.57,39.22,10.049836448871265,3.6691868207682004,mercedes-benz,new
Hyundai i10 Magna,Kolkata,2007,71600,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,11.57,2.0,11.178850352948738,0.6931471805599453,hyundai,i10
Toyota Fortuner 3.0 Diesel,Mumbai,2010,122000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,11.57,10.45,11.711776323715394,2.34660197841082,toyota,fortuner
Toyota Camry Hybrid,Chennai,2016,29277,Petrol,Automatic,First,19.16,2494.0,158.2,5.0,11.57,27.0,10.284557503809571,3.295836866004329,toyota,camry
Ford Figo Diesel ZXI,Kolkata,2011,60000,Diesel,Manual,First,20.0,1399.0,68.0,5.0,11.57,2.25,11.002099841204238,0.8109302162163288,ford,figo
Hyundai Xcent 1.2 Kappa S Option,Kolkata,2014,42000,Petrol,Manual,First,19.1,1197.0,81.86,5.0,11.57,3.45,10.645424897265505,1.2383742310432684,hyundai,xcent
Hyundai i20 Sportz 1.2,Kochi,2016,61823,Petrol,Manual,First,18.6,1197.0,81.83,5.0,11.57,6.14,11.032030742493134,1.814824742159051,hyundai,i20
Hyundai i10 Magna LPG,Jaipur,2012,53000,LPG,Manual,Second,19.2,1086.0,68.05,5.0,11.57,2.85,10.87804719253426,1.0473189942805592,hyundai,i10
Tata Indigo CS Emax CNG GLX,Chennai,2015,75000,CNG,Manual,First,24.6,1193.0,55.23,5.0,11.57,3.25,11.225243392518447,1.1786549963416462,tata,indigo
Maruti Dzire VDI,Hyderabad,2011,110000,Diesel,Manual,First,28.4,1248.0,73.75,5.0,9.14,4.0,11.608235644774552,1.3862943611198906,maruti,dzire
Honda City 1.5 S MT,Kolkata,2010,38446,Petrol,Manual,First,17.0,1497.0,118.0,5.0,11.57,2.59,10.557009938312806,0.9516578757114463,honda,city
Maruti Baleno Delta 1.3,Delhi,2017,33000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,11.57,6.96,10.404262840448617,1.9401794743463283,maruti,baleno
Toyota Etios Liva G,Kolkata,2011,42118,Petrol,Manual,First,18.3,1197.0,94.0,5.0,11.57,2.19,10.648230481739724,0.7839015438284094,toyota,etios
Hyundai EON Era Plus,Jaipur,2016,70000,Petrol,Manual,First,21.1,814.0,55.2,5.0,11.57,3.0,11.156250521031495,1.0986122886681098,hyundai,eon
Volkswagen Polo 1.5 TDI Highline,Delhi,2012,68038,Diesel,Manual,First,20.14,1498.0,88.0,5.0,9.96,3.6,11.127821651603933,1.2809338454620642,volkswagen,polo
Chevrolet Beat Diesel LS,Coimbatore,2014,55012,Diesel,Manual,Second,25.44,936.0,57.6,5.0,11.57,3.7,10.9153066222346,1.308332819650179,chevrolet,beat
BMW 5 Series 520d Luxury Line,Ahmedabad,2013,55000,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,63.71,21.75,10.915088464214607,3.079613757534693,bmw,5
Mercedes-Benz GLC 220d 4MATIC Sport,Mumbai,2017,25000,Diesel,Automatic,First,17.9,2143.0,170.0,5.0,64.14,45.0,10.126631103850338,3.8066624897703196,mercedes-benz,glc
Maruti Alto K10 VXI,Coimbatore,2011,46808,Petrol,Manual,Second,24.07,998.0,67.1,5.0,4.7,3.19,10.753809407468072,1.1600209167967532,maruti,alto
Hyundai Xcent 1.2 VTVT S,Coimbatore,2015,65743,Petrol,Manual,First,20.14,1197.0,81.86,5.0,7.85,6.2,11.093508480494004,1.824549292051046,hyundai,xcent
Hyundai i10 Magna 1.1,Coimbatore,2013,64466,Petrol,Manual,First,19.81,1086.0,68.05,5.0,11.57,3.96,11.073893232018117,1.3762440252663892,hyundai,i10
Tata Indica DLS,Kolkata,2009,75648,Diesel,Manual,First,13.5,1405.0,94.0,5.0,11.57,0.82,11.233846281325715,-0.19845093872383832,tata,indica
Maruti Swift Dzire Tour LDI,Jaipur,2016,80000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,11.57,4.5,11.289781913656018,1.5040773967762742,maruti,swift
Hyundai Xcent 1.2 CRDi E Plus,Mumbai,2017,69000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,11.57,3.55,11.141861783579396,1.2669476034873244,hyundai,xcent
Nissan Sunny Diesel XV,Chennai,2014,79200,Diesel,Manual,First,22.71,1461.0,84.8,5.0,11.57,5.5,11.279731577802517,1.7047480922384253,nissan,sunny
Hyundai Creta 1.6 SX Option,Mumbai,2016,29477,Petrol,Manual,First,15.8,1591.0,121.3,5.0,16.36,10.25,10.291365577217242,2.327277705584417,hyundai,creta
Toyota Fortuner 2.8 2WD AT,Delhi,2017,40000,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,37.38,30.0,10.596634733096073,3.4011973816621555,toyota,fortuner
Maruti Ritz VXi,Pune,2014,25000,Petrol,Manual,Second,18.5,1197.0,85.8,5.0,11.57,3.5,10.126631103850338,1.252762968495368,maruti,ritz
Renault Pulse RxL,Delhi,2014,67668,Diesel,Manual,First,23.08,1461.0,63.12,5.0,11.57,3.1,11.122368673595183,1.1314021114911006,renault,pulse
Skoda Fabia 1.2 MPI Ambiente Petrol,Hyderabad,2010,78000,Petrol,Manual,First,17.5,1198.0,75.0,5.0,11.57,3.25,11.26446410567173,1.1786549963416462,skoda,fabia
Ford EcoSport 1.5 Diesel Titanium,Mumbai,2017,30000,Diesel,Manual,First,23.0,1498.0,98.96,5.0,11.89,8.99,10.308952660644293,2.196112848483529,ford,ecosport
Volkswagen Vento Petrol Comfortline,Kolkata,2015,70623,Petrol,Manual,First,15.04,1598.0,103.6,5.0,11.57,3.99,11.165111149463693,1.3837912309017721,volkswagen,vento
Nissan Terrano XV 110 PS,Mumbai,2015,54000,Diesel,Manual,Second,19.01,1461.0,108.5,5.0,11.57,6.0,10.896739325546411,1.791759469228055,nissan,terrano
Audi Q3 2012-2015 35 TDI Quattro Premium,Mumbai,2015,48000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,11.57,18.25,10.778956289890028,2.9041650800285006,audi,q3
Toyota Innova 2.5 GX (Diesel) 7 Seater,Delhi,2012,62000,Diesel,Manual,First,12.99,2494.0,100.0,7.0,11.57,7.75,11.03488966402723,2.0476928433652555,toyota,innova
Tata Zest Revotron 1.2T XE,Delhi,2017,47000,Petrol,Manual,Second,17.57,1193.0,88.7,5.0,6.62,4.5,10.757902880692196,1.5040773967762742,tata,zest
Toyota Fortuner 3.0 Diesel,Bangalore,2014,171000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,11.57,16.75,12.049418835484797,2.8183982582710754,toyota,fortuner
BMW X3 xDrive20d,Pune,2012,108000,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,11.57,17.5,11.589886506106357,2.8622008809294686,bmw,x3
Maruti SX4 S Cross DDiS 320 Zeta,Chennai,2016,41000,Diesel,Manual,First,22.7,1598.0,118.0,5.0,11.57,7.7,10.621327345686446,2.0412203288596382,maruti,sx4
Honda City 1.5 S MT,Pune,2012,66000,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,11.57,4.45,11.097410021008562,1.4929040961781488,honda,city
Maruti Swift Dzire LDI,Jaipur,2015,144000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,11.57,5.25,11.877568578558138,1.6582280766035324,maruti,swift
BMW 3 Series 320d M Sport,Kochi,2017,23806,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,11.57,33.66,10.077692928727824,3.51631018876266,bmw,3
Nissan Micra XV CVT,Chennai,2013,89000,Petrol,Automatic,Second,19.34,1198.0,76.0,5.0,11.57,2.8,11.396391648714276,1.0296194171811581,nissan,micra
Maruti Baleno Zeta Automatic,Coimbatore,2018,38852,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,11.57,8.47,10.567514834522221,2.136530508663963,maruti,baleno
Maruti Ciaz ZDi Plus,Coimbatore,2018,68737,Diesel,Manual,First,26.21,1248.0,88.5,5.0,11.57,9.32,11.138042906739788,2.2321626286975,maruti,ciaz
Mercedes-Benz CLA 200 CDI Style,Coimbatore,2017,23106,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,11.57,27.43,10.047847603042964,3.311637304949512,mercedes-benz,cla
Honda Mobilio RS i DTEC,Delhi,2015,31250,Diesel,Manual,First,24.5,1498.0,98.6,7.0,11.57,6.5,10.349774655164548,1.8718021769015913,honda,mobilio
Toyota Innova 2.5 GX (Diesel) 8 Seater,Delhi,2014,77795,Diesel,Manual,First,12.99,2494.0,100.6,8.0,11.57,9.5,11.261832440749064,2.2512917986064953,toyota,innova
Jaguar XF 3.0 Litre S Premium Luxury,Kochi,2015,47759,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,11.57,31.8,10.77392280982383,3.459466289786131,jaguar,xf
Toyota Etios Petrol TRD Sportivo,Chennai,2013,67620,Petrol,Manual,Second,17.6,1496.0,88.8,5.0,11.57,4.2,11.121659076261876,1.4350845252893227,toyota,etios
Chevrolet Beat Diesel LS,Kochi,2013,44378,Diesel,Manual,First,25.44,936.0,57.6,5.0,11.57,3.85,10.700499130126362,1.3480731482996928,chevrolet,beat
Honda Accord 2.4 M/T,Delhi,2012,64709,Petrol,Manual,Second,12.8,2354.0,177.6,5.0,11.57,6.0,11.077655574369858,1.791759469228055,honda,accord
Maruti Alto LXi,Hyderabad,2007,76161,Petrol,Manual,First,19.7,796.0,46.3,5.0,11.57,1.65,11.240604799631146,0.5007752879124892,maruti,alto
Skoda Octavia Ambition 2.0 TDI AT,Bangalore,2013,58410,Diesel,Automatic,First,19.3,1968.0,141.0,5.0,11.57,14.5,10.975242387034355,2.6741486494265287,skoda,octavia
Toyota Innova 2.5 V Diesel 7-seater,Delhi,2011,72000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,11.57,7.1,11.184421397998193,1.9600947840472698,toyota,innova
Audi A4 35 TDI Premium Sport,Chennai,2016,11000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,11.57,28.0,9.305650551780507,3.332204510175204,audi,a4
Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,45362,Diesel,Manual,First,24.3,1248.0,88.5,5.0,11.75,9.38,10.722430029140382,2.238579763018133,maruti,vitara
Hyundai Grand i10 Sportz,Kochi,2016,59767,Petrol,Manual,First,18.9,1197.0,82.0,5.0,11.57,4.78,10.998208948154403,1.5644405465033646,hyundai,grand
Toyota Corolla DX,Chennai,2003,70000,Petrol,Manual,Second,13.4,1794.0,125.0,5.0,11.57,1.7,11.156250521031495,0.5306282510621704,toyota,corolla
Tata Hexa XTA,Coimbatore,2019,14233,Diesel,Automatic,First,17.6,2179.0,153.86,7.0,22.74,17.85,9.563318491070625,2.8820035082256483,tata,hexa
Hyundai i20 2015-2017 1.2 Asta,Pune,2010,72000,Petrol,Manual,Second,17.0,1197.0,80.0,5.0,11.57,2.75,11.184421397998193,1.0116009116784799,hyundai,i20
Hyundai Verna 1.6 SX VTVT,Mumbai,2014,11000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,11.57,5.95,9.305650551780507,1.7833912195575383,hyundai,verna
Maruti Omni 8 Seater BSIV,Mumbai,2011,39000,Petrol,Manual,First,14.0,796.0,35.0,5.0,11.57,1.5,10.571316925111784,0.4054651081081644,maruti,omni
Maruti Alto 800 2016-2019 VXI,Kochi,2019,19855,Petrol,Manual,First,24.7,796.0,47.3,5.0,11.57,3.8,9.896211143565353,1.33500106673234,maruti,alto
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Bangalore,2017,20149,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,11.57,38.5,9.910909938351766,3.6506582412937387,mercedes-benz,new
Hyundai i10 Era 1.1,Jaipur,2011,70000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,11.57,2.15,11.156250521031495,0.7654678421395714,hyundai,i10
Skoda Superb Style 1.8 TSI AT,Mumbai,2010,62004,Petrol,Automatic,Second,14.67,1798.0,177.46,5.0,33.36,3.75,11.034954178075186,1.3217558399823195,skoda,superb
Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2016,25500,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,15.86,8.95,10.146433731146518,2.191653532286764,volkswagen,vento
Maruti Swift VDI BSIV,Hyderabad,2013,68800,Diesel,Manual,First,17.8,1248.0,94.0,5.0,11.57,5.0,11.138959023921435,1.6094379124341003,maruti,swift
Honda Civic 2010-2013 1.8 V MT,Pune,2010,61700,Petrol,Manual,First,14.8,1799.0,130.2,5.0,11.57,2.95,11.030039209893479,1.0818051703517284,honda,civic
BMW 3 Series 320i Sedan,Coimbatore,2010,59660,Petrol,Automatic,First,12.05,1995.0,154.0,5.0,11.57,10.49,10.99641705806874,2.3504224224082058,bmw,3
Hyundai Santro Xing GLS,Hyderabad,2007,69775,Petrol,Manual,Second,17.92,1086.0,62.1,5.0,11.57,1.85,11.153031058404522,0.6151856390902335,hyundai,santro
Maruti Swift VDI BSIV,Hyderabad,2016,51787,Diesel,Manual,First,17.8,1248.0,94.0,5.0,11.57,6.45,10.854894431499561,1.864080130807681,maruti,swift
Honda Accord 2001-2003 2.3 VTi L AT,Jaipur,2009,88000,Petrol,Automatic,First,11.1,2354.0,142.0,5.0,11.57,5.25,11.385092093460344,1.6582280766035324,honda,accord
Maruti Ertiga VDI,Kolkata,2014,47052,Diesel,Manual,First,20.77,1248.0,88.76,7.0,11.57,5.99,10.759008652080333,1.7900914121273581,maruti,ertiga
Ford Fiesta Classic 1.4 Duratorq LXI,Kochi,2015,69749,Diesel,Manual,First,18.6,1388.0,67.0,5.0,11.57,3.82,11.152658362663274,1.3402504226184837,ford,fiesta
Audi Q7 3.0 TDI Quattro Premium Plus,Hyderabad,2012,79000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,11.57,39.0,11.27720313144916,3.6635616461296463,audi,q7
Audi A4 35 TDI Premium,Coimbatore,2016,39644,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,11.57,25.75,10.5876948915266,3.248434627109745,audi,a4
Tata Indica Vista Quadrajet VX,Hyderabad,2012,137800,Diesel,Manual,First,22.3,1248.0,74.0,5.0,11.57,2.2,11.833558637561696,0.7884573603642703,tata,indica
Hyundai Verna CRDi ABS,Chennai,2008,120000,Diesel,Manual,Second,18.1,1493.0,110.0,5.0,11.57,2.0,11.695247021764184,0.6931471805599453,hyundai,verna
Mercedes-Benz E-Class E 220 d,Mumbai,2018,11000,Diesel,Automatic,First,16.1,1950.0,194.0,5.0,70.55,56.5,9.305650551780507,4.034240638152395,mercedes-benz,e-class
BMW 3 Series 320d Luxury Line,Mumbai,2014,18600,Diesel,Automatic,Second,22.69,1995.0,190.0,5.0,54.43,21.0,9.830916859701293,3.044522437723423,bmw,3
Hyundai Grand i10 CRDi Asta,Ahmedabad,2014,116905,Diesel,Manual,First,24.0,1120.0,70.0,5.0,11.57,4.0,11.66911691814514,1.3862943611198906,hyundai,grand
Hyundai i10 Sportz AT,Coimbatore,2011,32824,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,11.57,3.83,10.398915234122022,1.3428648031925547,hyundai,i10
Maruti Swift VXi BSIV,Kochi,2016,19148,Petrol,Manual,First,16.1,1197.0,85.0,5.0,11.57,5.89,9.8599535505124,1.7732559976634952,maruti,swift
Hyundai Santro Xing GLS,Kolkata,2010,35008,Petrol,Manual,First,17.92,1086.0,62.1,5.0,11.57,1.36,10.463331885781653,0.3074846997479607,hyundai,santro
BMW 6 Series Gran Coupe,Delhi,2013,21000,Diesel,Automatic,Second,17.54,2993.0,313.0,4.0,11.57,44.0,9.95227771670556,3.784189633918261,bmw,6
Maruti SX4 Green Vxi (CNG),Mumbai,2014,53000,CNG,Manual,First,22.1,1586.0,85.7,5.0,11.57,3.26,10.87804719253426,1.1817271953786161,maruti,sx4
Hyundai Verna 1.4 VTVT,Bangalore,2016,36000,Petrol,Manual,First,17.43,1396.0,105.5,5.0,11.57,8.0,10.491274217438248,2.0794415416798357,hyundai,verna
Maruti Swift Dzire ZDI,Ahmedabad,2012,56121,Diesel,Manual,First,23.4,1248.0,74.0,5.0,11.57,4.25,10.935265353017014,1.4469189829363254,maruti,swift
Maruti Swift VDI,Pune,2018,30000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,11.57,6.0,10.308952660644293,1.791759469228055,maruti,swift
Skoda Octavia 2.0 TDI AT Style Plus,Kochi,2016,31021,Diesel,Automatic,First,19.5,1968.0,141.0,5.0,11.57,16.61,10.3424196734772,2.8100049236252036,skoda,octavia
Renault Duster 110PS Diesel RxL,Coimbatore,2013,52600,Diesel,Manual,First,19.6,1461.0,108.45,5.0,11.57,7.26,10.870471398725801,1.9823798288367047,renault,duster
Mahindra Scorpio 2.6 CRDe,Bangalore,2005,60000,Diesel,Manual,First,10.5,2179.0,120.0,8.0,11.57,4.0,11.002099841204238,1.3862943611198906,mahindra,scorpio
BMW 5 Series 2013-2017 520d Luxury Line,Ahmedabad,2016,44001,Diesel,Automatic,First,18.12,1995.0,190.0,5.0,11.57,34.51,10.691967639914864,3.541249137109912,bmw,5
Maruti Wagon R VXI BSIII,Chennai,2003,101000,Petrol,Manual,Third,17.3,1061.0,64.0,5.0,11.57,0.95,11.522875795823397,-0.05129329438755058,maruti,wagon
Maruti Wagon R LXI BSIII,Hyderabad,2007,84169,Petrol,Manual,First,14.0,1061.0,64.0,5.0,11.57,2.2,11.34058196141745,0.7884573603642703,maruti,wagon
Hyundai i20 Sportz 1.2,Mumbai,2017,14001,Petrol,Manual,First,18.6,1197.0,81.83,5.0,11.57,5.75,9.546884034617925,1.749199854809259,hyundai,i20
Hyundai Santro Xing XO CNG,Pune,2005,100000,CNG,Manual,Third,17.0,1086.0,94.0,5.0,11.57,1.2,11.512925464970229,0.1823215567939546,hyundai,santro
Land Rover Discovery SE 3.0 TD6,Delhi,2016,59000,Diesel,Automatic,First,18.0,2993.0,255.0,7.0,113.0,36.75,10.985292722887856,3.6041382256588457,land,rover
Mercedes-Benz New C-Class 230 Avantgarde,Hyderabad,2009,29000,Petrol,Automatic,Second,11.7,1796.0,178.0,5.0,11.57,10.0,10.275051108968611,2.302585092994046,mercedes-benz,new
BMW 5 Series 520d Sedan,Kochi,2014,64158,Diesel,Automatic,First,18.48,1493.0,94.0,5.0,11.57,17.89,11.06910406998471,2.884241897520628,bmw,5
Nissan Sunny 2011-2014 Diesel XV,Mumbai,2012,38800,Diesel,Manual,First,21.64,1461.0,84.8,5.0,11.57,4.05,10.566175525611365,1.3987168811184478,nissan,sunny
Audi Q7 3.0 TDI quattro,Hyderabad,2011,98000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,11.57,22.0,11.49272275765271,3.091042453358316,audi,q7
Mercedes-Benz CLA 200 CDI Sport,Coimbatore,2017,20969,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,45.36,27.87,9.950800435586746,3.327550841493857,mercedes-benz,cla
Maruti Vitara Brezza ZDi,Kolkata,2018,2900,Diesel,Manual,First,24.3,1248.0,88.5,5.0,10.13,8.75,7.9724660159745655,2.169053700369523,maruti,vitara
Maruti Swift Dzire Vdi BSIV,Hyderabad,2016,69000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,11.57,4.79,11.141861783579396,1.5665304114228238,maruti,swift
Skoda Rapid 1.5 TDI Ambition,Coimbatore,2018,5833,Diesel,Manual,First,21.13,1498.0,108.4,5.0,14.22,11.92,8.671286726753637,2.4782176616372036,skoda,rapid
Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,28733,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,11.57,53.11,10.265801566988308,3.972365234434308,audi,q7
Maruti Wagon R LXI,Jaipur,2006,145000,Petrol,Manual,First,18.9,998.0,67.1,5.0,11.57,1.15,11.884489021402711,0.13976194237515863,maruti,wagon
Honda City i DTEC VX Option,Pune,2014,71000,Diesel,Manual,First,25.1,1498.0,98.6,5.0,11.57,7.45,11.170435156023453,2.0082140323914683,honda,city
Hyundai EON Magna Plus,Jaipur,2017,12000,Petrol,Manual,First,21.1,814.0,55.2,5.0,11.57,3.5,9.392661928770137,1.252762968495368,hyundai,eon
Mercedes-Benz E-Class 2015-2017 E350 CDI Avantgrade,Kochi,2018,21603,Diesel,Automatic,First,13.0,2987.0,265.0,5.0,11.57,70.15,9.980587472916977,4.25063580654847,mercedes-benz,e-class
Hyundai Santro GLS II - Euro II,Bangalore,2011,65000,Petrol,Manual,Second,0.0,1493.0,94.0,5.0,11.57,3.15,11.082142548877775,1.1474024528375417,hyundai,santro
